SNAPSHOT_DATE,SAIL_CODE,SHIP_CODE,PACKAGE_NAME,REGION,RATE_TYPE,SAIL_DAYS,DEPARTURE_DATE,CABIN_CATEGORY,PROMO_NAME,PROMO_TYPE,CURRENCY_CODE,FARE_PER_PERSON,PORT_TAXES_SERVICES,EXTRA_ADULT,EXTRA_CHILD,DISCOUNT
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1319,209,709,379,479
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,629,129,0,0,211
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,719,109,379,199,263
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,799,149,509,269,279
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1019,209,0,0,341
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1129,149,0,0,413
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1009,149,509,269,370
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,549,109,0,0,192
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1009,149,509,269,370
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,869,149,509,269,313
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,559,129,439,239,191
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1569,209,0,0,585
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,859,109,0,0,318
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1569,209,0,0,585
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,749,129,439,239,271
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,829,149,509,269,295
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,769,109,379,199,284
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,949,149,509,269,337
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,689,129,439,239,241
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,689,129,439,239,241
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1129,149,0,0,413
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1229,149,509,269,463
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1719,209,709,379,646
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,729,149,0,0,244
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,499,109,379,199,162
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,969,129,0,0,361
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,769,109,379,199,284
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,799,149,509,269,279
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1219,209,709,379,433
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,629,129,0,0,211
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,859,109,0,0,318
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1119,209,709,379,387
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,949,149,509,269,337
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251024,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 24 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,729,149,0,0,244
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1019,209,0,0,341
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,769,109,379,199,284
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1409,209,709,379,518
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1319,209,709,379,479
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,719,109,379,199,263
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,649,149,0,269,220
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,729,149,0,0,244
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1009,149,509,269,370
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,909,209,0,379,306
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,949,149,509,269,337
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,909,209,0,379,306
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,649,149,0,269,220
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,729,149,0,0,244
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1009,149,509,269,370
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1409,209,709,379,518
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,949,149,509,269,337
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,549,109,0,0,192
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1019,209,0,0,341
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251025,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Oct 25 2025 01:00:00 GMT+0100 (British Summer Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1319,209,709,379,479
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,599,149,0,0,374
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1079,209,599,379,719
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,549,149,0,269,320
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,409,109,0,199,252
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,759,209,0,379,456
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,779,149,429,269,507
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1079,209,599,379,719
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,409,109,0,199,252
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,669,129,369,239,441
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,549,149,0,269,320
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,589,109,329,199,393
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,469,129,0,239,281
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,839,209,0,0,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,839,209,0,0,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,469,129,0,239,281
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,669,129,369,239,441
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,599,149,0,0,374
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,589,109,329,199,393
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251031,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Fri Oct 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,779,149,429,269,507
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,839,209,0,0,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,409,109,0,199,252
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,599,149,0,0,374
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,469,129,0,239,281
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,839,209,0,0,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,409,109,0,199,252
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,BAR,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,599,149,0,0,374
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251101,CD,Iconic Greek Islands - 3Nights,3DICONIC,CUG,3,Sat Nov 01 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,469,129,0,239,281
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251107,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,CUG,3,Fri Nov 07 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,899,129,0,0,431
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251107,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 07 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,589,129,369,239,381
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251107,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 07 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,999,209,599,379,653
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251107,CD,Iconic Greek Islands - 3Nights (Mar & Nov),3DICONICWINTER,BAR,3,Fri Nov 07 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,569,129,369,239,361
